,0
2022-07-11,31.734086232718596
2022-07-12,31.060101819527766
2022-07-13,31.22338708479273
2022-07-14,30.990909026734272
2022-07-15,32.48547442578958
2022-07-18,33.25564442638042
2022-07-19,33.59471644444442
2022-07-20,33.60982379399876
2022-07-21,34.92018923220503
2022-07-22,35.23546501268741
2022-07-25,34.961862898310024
2022-07-26,34.01735223427265
2022-07-27,34.938156759849214
2022-07-28,35.31554782547015
2022-07-29,35.89518020561498
2022-08-01,37.61806412054343
2022-08-02,37.9128230302144
2022-08-03,37.11618760627722
2022-08-04,37.09748281067909
2022-08-05,36.59009036495662
2022-08-08,37.80455454745972
2022-08-10,38.05772600374994
2022-08-11,38.28661967157456
2022-08-12,38.19489158012557
2022-08-16,39.97760072815601
2022-08-17,39.85002847083527
2022-08-18,39.996553414497306
2022-08-19,38.62172378478862
2022-08-22,37.21720189582255
2022-08-23,38.76653306988337
2022-08-24,39.47095523613335
2022-08-25,39.2257717590957
2022-08-26,40.17569647237933
2022-08-29,39.82188899126894
2022-08-30,41.64556340745802
2022-09-01,42.627710698775275
2022-09-02,42.64177011254024
2022-09-05,43.15505391131703
2022-09-06,43.60302516737873
2022-09-07,43.529699912805675
2022-09-08,44.028270556324244
2022-09-09,44.010857111689425
2022-09-12,44.865192161664616
2022-09-13,45.320052553196774
2022-09-14,45.76313978938554
2022-09-15,46.558212835751476
2022-09-16,43.93093217194483
2022-09-19,44.69354058522844
2022-09-20,46.104469402012896
2022-09-21,45.707645072189905
2022-09-22,46.39936452963396
2022-09-23,43.959925948488
2022-09-26,40.839391382910094
2022-09-27,40.933838488418566
2022-09-28,40.486333180938416
2022-09-29,40.96864449488302
2022-09-30,42.33714798854316
2022-10-03,39.74723287057678
2022-10-04,42.535592609872495
2022-10-06,43.61224070160277
2022-10-07,43.808883176579435
2022-10-10,42.95055797486737
2022-10-11,41.21288066164201
2022-10-12,42.253594099867996
2022-10-13,41.1593298707853
2022-10-14,41.34600020311567
2022-10-17,42.57840632737695
2022-10-18,44.44749093984298
2022-10-19,44.8808153951174
2022-10-20,44.69148913888752
2022-10-21,44.25996365771953
2022-10-24,44.64553779439179
2022-10-25,45.105570223247064
2022-10-27,45.88667371373285
2022-10-28,45.54850266993783
2022-10-31,46.87354514433243
2022-11-01,47.90203004302397
2022-11-02,47.20292727164104
2022-11-03,47.54892720378327
2022-11-04,47.68762811159187
2022-11-07,49.08919411445342
2022-11-09,48.954107791987624
2022-11-10,48.04838127036068
2022-11-11,46.97913680365392
2022-11-14,46.43751414092407
2022-11-15,46.751812414592784
2022-11-16,46.354094843167594
2022-11-17,46.488757671796066
2022-11-18,45.30529407846203
2022-11-21,44.84552557125941
2022-11-22,45.54972880456528
2022-11-23,45.79375249893751
2022-11-24,46.10941711443273
2022-11-25,46.35794097744047
2022-11-28,47.05503643469012
2022-11-29,46.45113545788532
2022-11-30,47.20960720402775
2022-12-01,47.28270106166134
2022-12-02,47.11109516072624
2022-12-05,47.48732698786439
2022-12-06,47.413448327081255
2022-12-07,47.113328315448825
2022-12-08,47.993824837897115
2022-12-09,47.83353751440855
2022-12-12,48.05014978931785
2022-12-13,48.37179976210983
2022-12-14,48.76321162539864
2022-12-15,47.35121732629358
2022-12-16,45.64248242025208
2022-12-19,46.797372797897175
2022-12-20,46.566818888949214
2022-12-21,44.29289352898747
2022-12-22,43.31490687094454
2022-12-23,39.967771716135026
2022-12-26,42.34949968216984
2022-12-27,43.37787615283446
2022-12-28,43.6087954563025
2022-12-29,44.40689616411624
2022-12-30,44.31589341392082
2023-01-02,45.2070819721256
2023-01-03,45.630454398611775
2023-01-04,44.059846901660755
2023-01-05,45.00139827858683
2023-01-06,44.16472344065718
2023-01-09,45.37506846834841
2023-01-10,44.005922773254134
2023-01-11,44.157593747890694
2023-01-12,44.06313383995622
2023-01-13,44.744592448762965
2023-01-16,44.41601587707227
2023-01-17,44.479311887394005
2023-01-18,44.868239319848136
2023-01-19,44.65913213257308
2023-01-20,44.43333988554139
2023-01-23,44.49368827779639
2023-01-24,43.490788872763304
2023-01-25,41.368273859306164
2023-01-27,38.921796488039064
2023-01-30,38.522462325474606
2023-01-31,40.24805228474285
2023-02-01,39.109566976596035
2023-02-02,39.69426460946638
2023-02-03,40.51988079483445
2023-02-06,41.36195270413029
2023-02-07,41.01387512733573
2023-02-08,41.87164886448838
2023-02-09,41.8092496834735
2023-02-10,41.56435799204028
2023-02-13,39.507999442930405
2023-02-14,39.41373349889381
2023-02-15,39.683308405389816
2023-02-16,40.41181962774223
2023-02-17,39.54705939967914
2023-02-20,39.27680545313025
2023-02-21,39.146225976433016
2023-02-22,37.960755628807284
2023-02-23,38.24272191842503
2023-02-24,37.46948402953518
2023-02-27,36.0485722725288
2023-02-28,36.48928691910587
2023-03-01,37.743882042509796
2023-03-02,37.07534650842953
2023-03-03,37.96192795324139
2023-03-06,38.886481067592385
2023-03-08,39.50125751618265
2023-03-09,38.96975387439494
2023-03-10,38.20325236478823
2023-03-13,36.5701698368047
2023-03-14,35.958485226608424
2023-03-15,36.15089053752647
2023-03-16,36.051049573967475
2023-03-17,37.05496940593997
2023-03-20,35.81796603247029
2023-03-21,36.219032972715496
2023-03-22,36.16492379259461
2023-03-23,35.742702958032574
2023-03-24,34.57477740939304
2023-03-27,34.44013848623711
2023-03-28,34.28794509328086
2023-03-29,35.67605235772038
2023-03-31,36.30660555123964
2023-04-03,36.29607471963416
2023-04-05,36.69610167245082
2023-04-06,36.93190723668154
2023-04-10,37.85622978391644
2023-04-11,38.00240625916379
2023-04-12,38.11987395616722
2023-04-13,37.699239362769895
2023-04-17,38.25501295110407
2023-04-18,38.16029110711205
2023-04-19,37.79767043620255
2023-04-20,37.882661525240934
2023-04-21,37.31941393879387
2023-04-24,38.173445963449204
2023-04-25,38.51073256262251
2023-04-26,39.18870038779686
2023-04-27,39.51396622366833
2023-04-28,40.55862964511212
2023-05-02,41.363826934781464
2023-05-03,40.96971190631952
2023-05-04,41.621794057090824
2023-05-05,41.20594955946443
2023-05-08,42.2695958594882
2023-05-09,41.88036804819485
2023-05-10,42.172231350622056
2023-05-11,41.57740598617173
2023-05-12,41.29533137619321
2023-05-15,41.92473665633444
2023-05-16,41.952364574694876
2023-05-17,41.74056425438951
2023-05-18,40.356067455143815
2023-05-19,40.39015216158754
2023-05-22,40.4967862724984
2023-05-23,40.45175817828475
2023-05-24,40.53530827558338
2023-05-25,41.216220877300685
2023-05-26,41.64868655742268
2023-05-29,41.633695573031744
2023-05-30,42.834715765580974
2023-05-31,42.99715569122132
2023-06-01,42.912876781559
2023-06-02,44.03361830428077
2023-06-05,44.09972326082809
2023-06-06,44.940184248397244
2023-06-07,46.191229650720686
2023-06-08,45.27680638688619
2023-06-09,45.59585196668256
2023-06-12,45.91301574924394
2023-06-13,47.61165149314568
2023-06-14,48.06074370510636
2023-06-15,48.03752777341115
2023-06-16,48.97953607818705
2023-06-19,48.83493125223754
2023-06-20,49.42139920611421
2023-06-21,49.905093907853114
2023-06-22,48.19761204070868
2023-06-23,47.66396472181789
2023-06-26,48.26503877897889
2023-06-27,48.929768415974046
2023-06-28,50.63755053213711
2023-06-30,50.71707188851883
2023-07-03,50.67573824217055
2023-07-04,50.39015871377226
2023-07-05,51.29725763471282
2023-07-06,51.94535495097834
2023-07-07,51.489141329452444
2023-07-10,50.700909353843016
2023-07-11,52.311543876718666
2023-07-12,52.41151510664948
2023-07-13,51.38348311133399
2023-07-14,51.80307149690923
2023-07-17,51.903892009942524
2023-07-18,51.918788508907326
2023-07-19,52.781823992803105
2023-07-20,52.97791412685573
2023-07-21,52.47721279636497
2023-07-24,53.29907232883732
2023-07-25,53.88782509149736
2023-07-26,54.331669100352705
2023-07-27,55.00451205469766
2023-07-28,55.961590968053386
2023-07-31,56.88297861553288
2023-08-01,55.92557085096869
2023-08-02,54.622734080636654
2023-08-03,54.68982117327175
2023-08-04,54.586003308249666
2023-08-07,55.14700356869786
2023-08-08,55.211886594419354
2023-08-09,55.84284825055902
2023-08-10,55.291310831018
2023-08-11,54.79052126374655
2023-08-14,54.466149201868845
2023-08-16,54.82441735967399
2023-08-17,54.672847492456604
2023-08-18,54.43173389613505
2023-08-21,55.03092079556722
2023-08-22,55.27818499116068
2023-08-23,55.58011957746768
2023-08-24,55.5192734186476
2023-08-25,54.13047562651934
2023-08-28,54.73546509186562
2023-08-29,55.09622791577786
2023-08-30,55.72788679469828
2023-08-31,55.48344707181783
2023-09-01,55.759580688027974
2023-09-04,56.51339787269931
2023-09-05,57.544303250859464
2023-09-06,57.75013166776297
2023-09-07,58.38596572073703
2023-09-08,59.688831267414386
2023-09-11,60.43325228058629
2023-09-12,58.129755379474986
2023-09-13,58.72971719219012
2023-09-14,59.12421257278449
2023-09-15,59.6765460699568
2023-09-18,59.74042492238455
2023-09-20,59.360674676665816
2023-09-21,58.10205669677398
2023-09-22,57.57828600932134
2023-09-25,58.18350475035586
2023-09-26,57.84976593449333
2023-09-27,58.79529900967026
2023-09-28,57.45569175086728
2023-09-29,59.523894927007206
2023-10-03,59.507728751672786
2023-10-04,57.61657826062947
2023-10-05,57.70775295538009
2023-10-06,58.86890871507727
2023-10-09,57.844542065982566
2023-10-10,59.45738870934185
2023-10-11,59.86719286739516
2023-10-12,60.05152440477456
2023-10-13,60.07931496110034
2023-10-16,60.35866601121389
2023-10-17,60.917542963903685
2023-10-18,59.704428335231476
2023-10-19,59.83765806634578
2023-10-20,58.38716182969061
2023-10-23,56.30006794418255
2023-10-25,55.072535812356065
2023-10-26,53.781375480348906
2023-10-27,55.7488021223604
2023-10-30,55.90864993322686
2023-10-31,56.32563650076907
2023-11-01,56.314757618045384
2023-11-02,58.02851410654822
2023-11-03,58.87804127264846
2023-11-06,59.583638792980956
2023-11-07,59.97234049901184
2023-11-08,60.6055850700049
2023-11-09,60.943353641590015
2023-11-10,61.52621343912273
2023-11-12,62.02867695634008
2023-11-13,62.1170974759161
2023-11-15,63.472920608257354
2023-11-16,64.18917268709883
2023-11-17,65.12959024358835
2023-11-20,65.0364855666139
2023-11-21,65.36058517671998
2023-11-22,65.62609421856558
2023-11-23,66.02309734438373
2023-11-24,66.20013142286685
2023-11-28,66.90691963971786
2023-11-29,67.95426926171652
2023-11-30,68.97800835666793
2023-12-01,70.05267885727957
2023-12-04,71.38568593454328
2023-12-05,71.93908772278648
2023-12-06,71.98507822011726
2023-12-07,72.34834508879484
2023-12-08,72.01382082289771
2023-12-11,72.76731640254215
2023-12-12,72.49764996009289
2023-12-13,74.57966819254301
2023-12-14,75.87951775346976
2023-12-15,75.8335837039283
2023-12-18,75.73343121048659
2023-12-19,75.68328662368165
2023-12-20,73.03386247951202
2023-12-21,74.47155294888127
2023-12-22,74.9835158990622
2023-12-26,75.91627276697008
2023-12-27,76.63578656758443
2023-12-28,77.89735928991779
2023-12-29,78.42680988366791
2024-01-01,78.22079919702473
2024-01-02,78.0038746466429
2024-01-03,78.45899148089997
2024-01-04,80.08713023134422
2024-01-05,80.30734585539659
2024-01-08,80.02772851021139
2024-01-09,80.13801114630775
2024-01-10,80.37627270442036
2024-01-11,80.59117446181834
2024-01-12,81.45448709411639
2024-01-15,82.28347340082121
2024-01-16,81.83536832483507
2024-01-17,81.06063146495228
2024-01-18,80.960059913684
2024-01-19,82.80365585907053
2024-01-20,82.94642839448261
2024-01-23,80.85711386498025
2024-01-24,82.86179393940269
2024-01-25,83.12331264054315
2024-01-29,85.33506311198815
2024-01-30,84.85449206364302
2024-01-31,86.07130345378778
2024-02-01,85.42586219225159
2024-02-02,86.55561976348778
2024-02-05,85.99086097160327
2024-02-06,86.56013274982165
2024-02-07,87.66089606887843
2024-02-08,87.36936431488262
2024-02-09,86.91313070998464
2024-02-12,85.62876093606813
2024-02-13,86.42041551839357
2024-02-14,87.856931560521
2024-02-15,88.61383826498094
2024-02-16,89.25254100810993
2024-02-19,89.45882440130532
2024-02-20,89.16255357066508
2024-02-21,88.23996323007651
2024-02-22,89.26757418601701
2024-02-23,89.5817634237029
2024-02-26,89.18705808107447
2024-02-27,89.05526289496814
2024-02-28,87.36176667309269
2024-02-29,88.3201052481555
2024-03-01,90.23183218414549
2024-03-02,90.68021677895194
2024-03-04,91.7546109162345
2024-03-05,91.86614682921886
2024-03-06,92.0957703891784
2024-03-07,92.73895386035579
2024-03-11,92.45674396434994
2024-03-12,90.97257560844486
2024-03-13,87.14152784139273
2024-03-14,88.7065835166508
2024-03-15,87.7513644380539
2024-03-18,87.49643982808792
2024-03-19,85.90875425039296
2024-03-20,85.92210838011833
2024-03-21,88.16275590149418
2024-03-22,89.04855106222918
2024-03-26,89.54757309648622
2024-03-27,89.5413219304805
2024-03-28,90.58231255943619
2024-04-01,91.82578720530043
2024-04-02,92.53520520204347
2024-04-03,92.5461749435438
2024-04-04,92.21285739659963
2024-04-05,91.99665544124979
2024-04-08,92.56974397772768
2024-04-09,92.32216422778654
2024-04-10,93.06022765815074
2024-04-12,92.37383147403737
2024-04-15,90.84075935866927
2024-04-16,90.62753900601292
2024-04-18,90.04119336510536
2024-04-19,89.52502892095573
2024-04-22,90.69569470463951
2024-04-23,91.39610093058361
2024-04-24,91.72416032111987
2024-04-25,92.89679423523253
2024-04-26,93.61907833913884
2024-04-29,93.65507497530345
2024-04-30,94.87375260714387
2024-05-02,95.96563468174838
2024-05-03,95.68312359789437
2024-05-06,94.88977623646812
2024-05-07,92.58892772114993
2024-05-08,93.46700681266682
2024-05-09,91.1128345221374
2024-05-10,92.26604105954407
2024-05-13,92.26660611272864
2024-05-14,92.96890950511342
2024-05-15,92.9940058116578
2024-05-16,94.10945689964512
2024-05-17,94.99196193832178
2024-05-18,95.53641280965101
2024-05-21,96.1983387811755
2024-05-22,96.12786380159865
2024-05-23,96.42048611241978
2024-05-24,96.32273619432792
2024-05-27,96.52265429760268
2024-05-28,95.80111256816281
2024-05-29,95.60400134588747
2024-05-30,93.74527493650356
2024-05-31,94.04180075593513
2024-06-03,99.53552137921628
2024-06-04,86.91501805219103
2024-06-05,91.7575256001314
2024-06-06,94.46144868077585
2024-06-07,96.69884757291693
2024-06-10,97.09119949228642
2024-06-11,97.2395661219059
2024-06-12,98.28641507649688
2024-06-13,99.66402694425176
2024-06-14,100.49117174832074
2024-06-18,101.3687332031609
2024-06-19,99.95016331128173
2024-06-20,100.06653341416649
2024-06-21,99.69521467621756
2024-06-24,100.63109750268357
2024-06-25,100.2102180597929
2024-06-26,99.89067170754322
2024-06-27,100.8388006284116
2024-06-28,101.10481263674424
2024-07-01,101.808614867593
2024-07-02,101.7618559388612
2024-07-03,102.47865550818416
2024-07-04,103.03655706911572
2024-07-05,103.67475354930706
2024-07-08,103.3791815501198
2024-07-09,103.92880951376091
2024-07-10,103.69690232062062
2024-07-11,103.90003770254961
2024-07-12,103.88055902384053
2024-07-15,104.68227225005532
2024-07-16,105.07466679942378
2024-07-18,104.08013063124422
2024-07-19,101.00058646282264
2024-07-22,102.16361235731817
2024-07-23,101.50244862303103
2024-07-24,101.81590508954383
2024-07-25,102.52250038991717
2024-07-26,104.30179696366633
2024-07-29,105.27451010468262
2024-07-30,105.7356991517326
2024-07-31,106.4449960892426
2024-08-01,105.76342276202783
2024-08-02,104.10873034653365
2024-08-05,101.21631689275029
2024-08-06,100.71245939508897
2024-08-07,103.64303054941998
2024-08-08,102.71103969032532
2024-08-09,104.22251759664854
2024-08-12,104.49611093652376
2024-08-13,103.42256570259461
2024-08-14,103.33540788128443
2024-08-16,105.29332781759364
2024-08-19,105.95250384767142
2024-08-20,106.66006213692647
2024-08-21,107.16457400543949
2024-08-22,107.69850792653965
2024-08-23,108.17863552901827
2024-08-26,108.42579349722553
2024-08-27,108.09054577395007
2024-08-28,108.8215900198947
2024-08-29,108.59203671610744
2024-08-30,109.31432615140928
2024-09-02,108.69273484910386
2024-09-03,109.04044483333836
2024-09-04,109.03721753313525
2024-09-05,108.56688559510776
2024-09-06,106.93925152629359
2024-09-09,106.8827750205665
2024-09-10,107.59404282164394
2024-09-11,107.55206209572101
2024-09-12,109.13953903702043
2024-09-13,109.33156505013288
2024-09-16,109.77745531533668
2024-09-17,109.78760730715177
2024-09-18,108.67342697189476
2024-09-19,107.73865990792878
2024-09-20,109.08500618551855
2024-09-23,110.51362904878619
2024-09-24,110.90319348387204
2024-09-25,110.75104099897837
2024-09-26,111.7156297385201
2024-09-27,112.42504656709225
